machine_type,maintenance_interval,operating_mode,environment,vibration_level_mm_s,temperature_F,pressure_PSI,load_factor,days_to_failure
Conveyor,180,Idle,Humid,1.4965102632766794,57.65072367864938,104.90146716492262,0.61073177964462,136.6880044158382
CNC Mill,30,Production,Indoor,1.3519881898743038,74.42903389163946,106.90475079820509,0.26429975277375495,155.60341133190062
Motor,180,Standby,Indoor,2.253540629379774,82.33645146681296,133.6633776990412,0.2872413479748408,135.56935108754485
Conveyor,180,Overload,Humid,2.298865854056812,71.96769075957133,126.0918358124232,0.5113390897961327,141.46678070074475
Pump,120,Standby,Humid,2.6499870233628764,74.65885097485656,111.71706213748242,0.8066858547635796,107.07991707736363
Motor,30,Idle,Outdoor,1.7482894733365846,80.62344039234166,112.43820911239384,0.04986457649417886,165.99061151188764
CNC Mill,120,Overload,Outdoor,1.929195094922095,71.12199891133727,113.841776442563,0.603404212220246,130.46413260300932
Conveyor,30,Production,Outdoor,1.308770037526954,72.0220260045571,96.38549302431976,0.806778142506314,135.27250908620314
Conveyor,60,Standby,Dusty,2.7703929059973746,63.23296485467533,104.30189346316295,0.15691727203722716,139.3991073731896
Conveyor,30,Overload,Outdoor,2.0347740438786217,74.85063222679234,108.6148074111207,0.015022541980566295,169.54369199358752
Pump,120,Idle,Humid,2.3612942508100527,71.6515151639522,98.09826108432382,0.31271329514145807,132.88473832710466
Motor,180,Production,Indoor,2.378952698055506,79.99089795053322,85.51870735426671,0.5881437067295981,115.26844022647741
Pump,30,Standby,Dusty,2.729553578650989,80.63459954183239,96.00804398036998,0.13828317340474772,137.16017342410765
Lathe,30,Standby,Outdoor,1.5843002663662733,82.91209039012881,85.18101088141118,0.4261223709724855,141.58919544718248
Lathe,90,Overload,Dusty,2.3487933001735892,69.91739649104869,100.96558856308346,0.5523214973742779,123.32855086490439
Motor,180,Production,Dusty,1.9874956468454792,53.23418914375884,73.2931427199023,0.5988830947573172,143.4907234970359
Pump,60,Production,Outdoor,3.0528385331703154,82.41639746464774,105.11557765761322,0.27441172100037514,118.80870873059544
CNC Mill,120,Production,Dusty,1.5828179105019915,79.31120964097408,75.53088256647753,0.4000296359862914,143.4455715329216
Conveyor,60,Production,Indoor,2.585713173881936,68.6470839531391,93.94790410010492,0.7783392290675587,111.19814463005825
Conveyor,180,Idle,Humid,2.1751708896141984,80.54940199567338,107.56151611721269,0.9412146941206855,95.49054305628334
Motor,30,Production,Humid,2.1489280471030106,60.51410197483759,111.86720067268794,0.8618803311182572,110.70410155566098
Lathe,30,Standby,Indoor,2.027010363023745,85.30240212870275,110.08538813325252,0.5642835017334319,129.02889465143616
Lathe,180,Standby,Dusty,2.6733329114183935,71.6637544820595,104.79600871710821,0.41029280294394654,121.80201602881753
Conveyor,30,Idle,Outdoor,2.1319258505369674,66.71072386995104,83.21090027128761,0.3329566143714182,141.69353359466575
Motor,30,Standby,Dusty,1.2377923309395116,68.78298443761112,114.70912532300136,0.12495656608401806,177.66702603881794
Pump,30,Standby,Indoor,2.6097517843561224,72.68515013999787,83.55397953242334,0.10655124721611298,140.69548960242506
Lathe,120,Production,Dusty,2.518100916065861,74.87987926700536,116.41863730681487,0.6883576249136577,111.72971672896139
Pump,120,Standby,Humid,2.2935688421064238,75.48280280399406,109.41557136222558,0.2597944161711604,142.87788889479293
Lathe,90,Idle,Dusty,1.4357631851262267,70.70392556041875,120.38352272109307,0.2546616864324468,155.20836461287945
Lathe,60,Production,Indoor,1.5134423198893399,77.0023957346148,100.37302726024446,0.9981950544777857,122.3348491574267
Compressor,180,Overload,Humid,1.0612785573819457,75.08279274333434,87.71853839183468,0.1879259578737954,171.2145241841866
Lathe,180,Production,Dusty,2.2301649365899068,68.52427004425601,80.61021213761126,0.14805975948882966,157.88324424817407
CNC Mill,180,Idle,Dusty,1.3252255759128153,67.01809375578736,82.27630998140611,0.09868522775992061,166.60046499946796
Motor,90,Production,Humid,1.1406245535689177,81.08365542894838,75.4483787708948,0.5798053451667962,149.49028718681973
Motor,120,Production,Outdoor,2.6374945596500217,80.24326035997905,114.13004375404847,0.6278638260021014,113.50574786192459
Pump,90,Idle,Humid,2.3840897822314235,75.57136355161263,116.011254295486,0.36522792625688194,124.64429434834602
Lathe,180,Production,Outdoor,1.8334141675845366,84.241954659902,108.30549887885272,0.5354133355114677,116.45919042056161
CNC Mill,60,Idle,Indoor,1.9329767083714022,55.386723438323656,99.50438631890081,0.7883995309449126,125.23699315568787
Pump,30,Idle,Indoor,0.7963278965080289,69.35605358493297,130.91439154693768,0.8181041683217484,144.9519458980143
Compressor,120,Overload,Humid,2.45837245952961,63.43682887665356,98.52777275553989,0.9579120757156483,108.40527224833762
Pump,120,Standby,Humid,1.653634267755658,97.56272265137851,103.3137521221584,0.8242679859228745,111.63714869662853
Pump,90,Standby,Indoor,2.1651454315665704,82.13219820395986,99.28222730006321,0.5648414367174266,122.13827360120219
Lathe,120,Production,Outdoor,0.755718869104258,74.20938016341724,94.92537900304828,0.17965696583684598,173.16811674386298
Compressor,180,Production,Indoor,2.488784016080773,82.84990578846157,109.46461734746647,0.0997635577028424,143.96727456770344
Pump,180,Overload,Humid,1.623577615307138,86.16275663755115,90.49754966193215,0.0545118899108592,149.54002638812332
CNC Mill,90,Overload,Indoor,1.3119788681053228,86.05631691524071,89.49133260228041,0.6665258317853837,133.7474218786754
CNC Mill,180,Overload,Humid,1.8301991827558164,84.21703485100353,110.22204078114032,0.8075362553979931,111.79692977016704
Motor,60,Idle,Humid,1.7018023910322575,72.37459676717938,92.5358745015649,0.508683950684079,134.80975093627407
Compressor,90,Overload,Indoor,2.537133806454933,69.98634580516048,102.00223042112769,0.05471417483363994,152.4095950461733
Compressor,60,Overload,Outdoor,1.7898024388191864,65.37810820019315,94.8800782035471,0.5354705745913382,134.8250530093531
Motor,30,Production,Dusty,2.681308513306684,80.02447266729007,99.82673052660027,0.9357492615245504,93.87653915449448
Pump,60,Overload,Indoor,2.1650713078945367,73.41064264671219,89.90066322300063,0.5976131909324605,134.90508498152514
Compressor,30,Idle,Dusty,2.4471839436061873,70.81528969482804,90.3911687087636,0.8094274884628149,114.36768669772987
CNC Mill,30,Idle,Indoor,1.9989167733860569,70.29338638272198,87.70401817284574,0.8001526483917506,117.59248735652845
CNC Mill,60,Production,Dusty,2.636029491169942,89.50192630634689,112.64995164792177,0.9321290997806528,89.06012674236568
Lathe,90,Overload,Outdoor,1.423188004858662,84.52680412841671,102.57827251376995,0.7702287656498733,119.62538506283329
Compressor,180,Overload,Outdoor,2.0568122287471633,93.30393856128165,113.77826235690497,0.7477005140130896,116.3299866550917
Pump,180,Idle,Indoor,1.8017820852842925,80.29016299892109,115.38079846815943,0.23410266497064058,152.17090258592688
Motor,30,Overload,Humid,2.698314239753656,75.56954440254898,93.1012850929649,0.05992515532108145,143.6856966069472
Motor,30,Overload,Dusty,2.749517202329713,74.74597549255076,113.22377476582845,0.5175994650538077,120.74085967848566
Pump,90,Overload,Humid,2.000210629618559,64.79698452738526,99.7881891709985,0.1244342079467552,152.50296169961132
Conveyor,120,Standby,Humid,1.3542444494520973,62.38581008248599,97.61989741781122,0.9621958762779913,120.87284994213624
Lathe,60,Production,Humid,2.2135486583958337,80.07341021892874,118.78550644991162,0.2899247626330286,138.99878571748656
Motor,30,Standby,Outdoor,1.1676951324831166,65.65321289516746,108.30652694223147,0.8529442033842931,140.61507010164627
Compressor,180,Production,Indoor,2.8130713993915557,77.11457753867236,94.71363617404408,0.3876246252024593,128.83528539834455
Lathe,90,Idle,Indoor,1.7634149646819808,86.15466683095212,107.33189973289973,0.32319424985737744,139.4902037666483
Compressor,60,Overload,Outdoor,1.9847149182912525,68.34546066969104,81.01431021745616,0.9351585723766211,112.6412862875968
CNC Mill,90,Production,Outdoor,1.659524462096623,95.10481634591578,103.70969471709425,0.363322572086224,134.89467295745118
Lathe,60,Standby,Indoor,1.5491092066495897,65.09304879055901,77.50612673712725,0.39028790866313645,155.31061516573632
Motor,60,Overload,Humid,2.3686456582735262,84.90194756489846,85.23400561197725,0.10609177961290917,138.46107765805854
Lathe,30,Idle,Dusty,1.9206916614743392,79.24756181132362,108.76959547403679,0.6704466652825093,123.17885716690924
Lathe,90,Production,Dusty,2.0212412694615876,86.94095249946152,59.94631003859785,0.2888394144775135,140.8179920933566
Lathe,90,Production,Dusty,1.4980544603905803,63.83802388640311,127.03767788612133,0.5856041678395072,140.71050968084282
Conveyor,180,Production,Humid,2.42802961174852,98.07020916953611,112.51739081056901,0.5913517040532095,114.79248790470992
Lathe,180,Overload,Indoor,2.4788948675684335,73.21224916217095,72.42200316265394,0.719199695595767,116.02143832439036
Compressor,30,Standby,Outdoor,1.8955357565602113,81.76647939299282,135.97747910039845,0.7452414861724412,109.65586771697572
CNC Mill,30,Standby,Indoor,2.6339610666659437,89.44487488946501,140.11155838729027,0.5144524344015394,109.29894851922981
Pump,120,Production,Humid,1.9479379228877387,68.95337932504785,97.29262511515392,0.330991947603403,134.8932370085206
Lathe,180,Idle,Outdoor,2.3898777481444107,83.2572636294718,86.10266402949635,0.8374508948347339,102.71787148920515
Motor,60,Idle,Humid,1.1885362095849512,67.28530354778508,125.29455361304296,0.3098656494084847,159.6017860433815
Lathe,90,Standby,Dusty,2.1767154332432064,88.9696158045784,94.84314793839611,0.5075090944693315,125.77970250538107
Motor,30,Idle,Dusty,1.8642592661965325,67.39819268771267,102.41559261719281,0.40125258320372803,139.54799742724998
Compressor,90,Standby,Humid,2.077761212977498,75.3850698249576,118.2593460088415,0.8550783859696881,114.93699653915928
Motor,90,Production,Outdoor,2.055341202827913,78.0612070101196,97.69732804310205,0.4319185311458288,136.11088392843268
Pump,120,Standby,Outdoor,2.062849911088492,82.84299769722615,96.38418624524998,0.3860991888374843,134.30251774888293
CNC Mill,180,Standby,Indoor,2.3078503646812765,94.68476308426546,80.91407534192172,0.6898236928976375,112.71004442822252
Motor,30,Production,Dusty,1.7174131841970106,70.4803101038551,90.54185356392976,0.6024411098614427,145.63097002526945
Motor,90,Idle,Indoor,2.2845396297678215,86.38734774273607,96.08845230615897,0.10724683349584607,141.31290157197859
CNC Mill,30,Standby,Indoor,2.6162624415589533,94.70258448634137,81.42155216447999,0.5081688063439632,111.94091619290393
Pump,60,Standby,Humid,1.2949294975098384,76.65733360864917,82.78096272685933,0.7354783883332476,129.5974390596557
Lathe,120,Production,Humid,1.6097299508853373,69.49867249879709,100.50401974965985,0.9920747645913562,113.35470943321067
Motor,60,Idle,Indoor,1.630732287249407,57.699662605647084,72.25443781492059,0.6291468339703191,147.247329505336
CNC Mill,30,Standby,Dusty,1.4539771002745203,93.83275767411062,86.81255476568002,0.37029306644131776,144.9970533659052
Compressor,30,Production,Humid,1.7626511151814706,72.55555670075637,129.16890990395532,0.2261515998021184,147.01351998503017
CNC Mill,180,Standby,Indoor,2.51655925769992,64.98641500769449,94.81797029289892,0.8728302341533203,101.992992921941
Compressor,90,Overload,Indoor,2.7237934622562143,61.41669915790237,92.93914887694223,0.8145652121135027,105.84383654684646
Pump,90,Production,Indoor,2.053087484873251,64.96785809609959,94.7508124822774,0.23392282077938487,149.0512903683454
Lathe,60,Idle,Indoor,1.8378819945758997,84.19705293227165,94.98771427818501,0.20063209014657346,144.06659709260128
CNC Mill,120,Idle,Indoor,2.40146198454033,85.57868527674738,108.62303304757576,0.7151367768111756,109.22715317192221
Conveyor,90,Idle,Indoor,0.81801575287391,81.52121871455536,107.57299229766701,0.31495206191875946,166.71678505116918
Motor,180,Idle,Humid,1.472410763948421,76.32337827353365,94.13862380403219,0.3063987983619578,154.38067755994157
Pump,60,Standby,Dusty,0.8391847966500423,62.54479410498664,96.79243865293087,0.15229024706765526,182.0099996495437
CNC Mill,60,Standby,Indoor,1.467150141322279,67.70059054097952,119.69159676985089,0.2639755197098299,146.35024394552877
Motor,180,Idle,Outdoor,1.6164912365489998,63.93380589318724,77.34542868294625,0.4275075575926496,141.25837934219848
CNC Mill,120,Idle,Humid,2.7388409389688393,80.72821005526265,99.13626975176918,0.7328383372724155,99.23487529114082
Compressor,180,Idle,Humid,0.6194690169220052,64.36687521138296,102.02869810526848,0.33630809441374976,170.45480909438336
CNC Mill,120,Standby,Indoor,1.791648699882833,67.85753888946408,88.34975709851327,0.3286043394798427,153.00717875831532
Conveyor,180,Idle,Humid,2.3097832360890536,73.16512757001493,98.27295094763053,0.2849132525524358,133.58160170824902
CNC Mill,180,Idle,Indoor,2.2053653316345465,58.30199846903653,86.32485308797175,0.478283667511043,141.16214906402553
CNC Mill,30,Overload,Dusty,2.730869066767447,75.46771430840846,109.55753606052255,0.18063669794131532,129.69139791934955
Conveyor,60,Overload,Dusty,2.0805257392982943,73.92847118964464,79.92690016743431,0.48563073403212553,126.1392914806414
Pump,180,Idle,Humid,2.1871390902405725,86.84209145961691,115.93500493630088,0.7041755561946899,106.85514636042666
CNC Mill,180,Production,Humid,1.080746584098725,66.80134454966247,98.90042264365664,0.029790504032622178,189.78620330800928
Conveyor,90,Idle,Outdoor,1.5058655709115956,62.00804481687665,93.27949210849434,0.009779380305761864,169.3528723154917
Motor,60,Overload,Humid,1.108647628275988,71.25940350408715,84.92954350518589,0.07512291015450923,176.89613621901293
Compressor,90,Production,Outdoor,2.28630405395705,64.01908706563984,115.45986693981197,0.5356600617281121,122.69038015288245
Compressor,60,Production,Dusty,2.174345225878623,75.39154591813124,90.22206798949061,0.8544550831854034,118.1892133849854
CNC Mill,90,Idle,Dusty,2.156768983641758,56.40065138173394,82.49127160758275,0.004884466020251943,165.16527706060384
Pump,180,Overload,Indoor,1.5592831957709627,68.94654596622719,115.77194978512179,0.936661304584681,123.87789221619755
Pump,180,Overload,Dusty,1.5135251103416674,65.7162833017778,86.43541279758013,0.1062785115705358,168.62656717946754
Motor,30,Production,Outdoor,2.104723466148209,80.67757077086068,98.58276528783269,0.8419835280582263,113.0875675109209
CNC Mill,90,Idle,Humid,1.6653069736144326,66.89435290374635,112.28205663605894,0.48285476498294677,148.14928212091525
Compressor,120,Standby,Indoor,1.4897977180838815,57.63904241401501,102.3693640417143,0.659357387278844,140.42116797632755
Pump,30,Standby,Outdoor,1.745805314370966,72.98179903065451,125.9627731880496,0.5106829844471824,134.77090350603365
CNC Mill,90,Overload,Humid,1.6696289819823458,78.1988614027451,87.47574447568483,0.47704822517935463,138.90169779025317
Pump,90,Standby,Indoor,1.5666385126857734,72.28794806739275,96.84232995100389,0.8348994283643915,129.20042309646016
Conveyor,30,Overload,Dusty,1.3871160916211989,68.88677220780892,98.00232789598478,0.7558863795678163,134.6866957041683
Pump,180,Overload,Outdoor,2.2243448841694535,68.28437899415738,109.31852428860992,0.4834022365230042,136.07030997237754
Compressor,90,Overload,Humid,2.7780247197385286,76.12948032442034,119.3293469175714,0.1116359293960616,138.8821528867258
Lathe,180,Standby,Indoor,1.980497899690673,66.10551250760452,101.10424764443046,0.11540295931440814,155.48222147958373
Motor,30,Overload,Indoor,2.111217068484964,71.71517028589466,97.93504254459573,0.8015394607190754,108.10520060249536
Motor,180,Production,Dusty,2.268188926300852,82.50446570887374,77.75512198255203,0.5293906213475335,119.39681782539988
Compressor,60,Idle,Humid,2.183282878596561,61.98676921094355,101.68571784695042,0.4815891402193626,144.9754869806773
Pump,120,Idle,Dusty,1.5765438358415105,74.56332980259728,90.24549985005319,0.6805668413607151,133.85941456736387
CNC Mill,90,Overload,Dusty,2.8599231055512924,57.11010587202995,109.27654465898155,0.8588415834142603,103.1066551258957
Pump,120,Idle,Humid,1.6213447431610195,77.27929670009954,93.85473716172957,0.6288731444133052,133.74305745410405
Compressor,180,Standby,Humid,2.3240441823302045,65.21190789200939,96.39042918444893,0.762847902346479,121.15398763170626
Motor,90,Standby,Humid,2.2650956536714557,85.19591813030794,78.09597978124646,0.765270524116957,105.6412736083109
Pump,180,Idle,Outdoor,1.0207792289326811,60.23052690354651,72.82821874356192,0.35626144879295907,172.83299900053464
Motor,60,Standby,Humid,1.8205767915435402,79.42079036801007,127.91480560275417,0.2740831956409957,147.65239930889265
CNC Mill,30,Idle,Indoor,2.0283142259060853,87.21131078526493,101.94525864347914,0.8011640671751586,105.2703128646262
Motor,90,Idle,Dusty,2.066575605712143,64.69310598579531,106.06503216445913,0.3771787917842435,146.74482673635916
Motor,60,Idle,Outdoor,2.1507102577583836,66.3811507100506,86.31557555225871,0.9033360065227052,111.58035223968331
Lathe,60,Overload,Humid,2.378831436469988,65.55804355623403,113.1328541076792,0.06969069673011963,150.2641625244492
Lathe,90,Idle,Outdoor,1.996242317864611,70.14137311595695,110.42709843856541,0.05821751207533965,152.01374799612177
Conveyor,180,Overload,Humid,2.177308784008972,80.17421799189465,87.96359208365786,0.9270041601014083,108.173739382252
Lathe,60,Idle,Outdoor,1.9775227066138086,69.32495066112877,84.1074184623192,0.6484549141814349,127.61999869461062
Motor,120,Idle,Dusty,1.4913331716226133,63.79041774793643,89.01208474259091,0.3795993564483323,157.66694464366591
Compressor,60,Idle,Dusty,2.016200720684837,54.8124629341671,99.57576026939333,0.7550604148161828,126.7618214330827
Motor,180,Standby,Indoor,2.374544922126535,91.01947506512397,102.50660504710338,0.6723268099936413,105.05600708587488
Compressor,180,Overload,Indoor,2.5543941912376824,91.80495630414647,100.57591012357976,0.5312010468195962,107.71740032420456
Compressor,120,Overload,Humid,2.268657828772102,80.60237039488457,119.48095162960306,0.09887334266265135,146.36215199169774
Lathe,60,Idle,Dusty,2.6671751629746496,66.89616305575015,89.27564724855912,0.8121795872927515,104.19768672548068
Pump,180,Idle,Outdoor,2.20943237370449,82.47702115131646,83.7000701345662,0.8660231906806247,105.25611917258867
CNC Mill,90,Standby,Outdoor,2.4319399108344184,84.48706917493067,100.0014853277773,0.1721686885526491,132.91709783168218
Lathe,30,Standby,Outdoor,2.468695574639893,72.45751868587266,74.60372776253581,0.8505116519770667,109.07216618990088
Lathe,30,Standby,Indoor,1.8883247295581322,75.41368543998891,110.43606247765928,0.8778473110165642,106.95778490499313
Pump,30,Overload,Outdoor,2.363001716283834,87.31768229489492,101.4694489671419,0.549428612288516,117.84485826356673
CNC Mill,60,Overload,Indoor,1.5296775511795428,58.59538642943592,94.9294293863508,0.656179036222687,150.9565198960359
Motor,120,Overload,Indoor,2.174906171274432,84.98422823122173,94.0967069012629,0.3822373200144914,136.07802700184442
Conveyor,180,Idle,Humid,2.2885129133342264,71.90846188643486,113.64993673181849,0.281791647509266,136.1026628047674
Conveyor,90,Overload,Outdoor,2.525547560349665,63.874216979889496,113.17221903007797,0.7219831469516448,118.92579183630463
Motor,90,Production,Outdoor,2.4103796519906533,64.69693526705662,96.3044221237997,0.8618751490158082,112.85300924006776
Lathe,60,Production,Dusty,2.532057091667357,66.35277865480911,108.87653235336818,0.6540775529557475,125.8255515072716
CNC Mill,30,Standby,Humid,1.9503098349367884,62.89929279898797,112.95055692760508,0.5115906106465492,126.41405175782894
Lathe,60,Overload,Dusty,1.8273034226649765,92.71388974389016,105.0328933843707,0.15892476684417156,149.71508517722265
Compressor,120,Production,Humid,1.8625506210571918,79.91202938501002,96.91802470556912,0.05345871260481816,153.7824488922909
Lathe,120,Standby,Outdoor,2.133141865224315,85.64482753608569,105.71751561235902,0.44569179024674643,123.51401471788145
Lathe,180,Overload,Indoor,1.0956264921788739,80.62368291616679,84.41370035605937,0.04934956369742127,166.44914036949493
Motor,180,Idle,Indoor,2.6658784851972768,75.61227608470173,101.06658353940888,0.5693346319072251,108.91002907728593
Motor,120,Production,Indoor,2.0219366799144876,75.74755323365632,96.50310616560614,0.3827291913177713,134.4804381816238
Motor,120,Idle,Indoor,1.7924992088324403,71.02487361090138,94.15201564309798,0.7571891196819694,120.37945276414507
Conveyor,120,Overload,Indoor,0.7351418946972696,71.84217623559829,74.10218482204854,0.30564849683618345,169.9947349989829
Compressor,60,Production,Dusty,1.9815932469108586,60.918966261871084,84.58603372881356,0.5929827009674321,138.2092050441176
Motor,120,Overload,Humid,1.9007617424621222,85.81826151040264,92.71157763811928,0.5376835217551005,125.9085912596094
CNC Mill,90,Idle,Outdoor,1.5514767846773725,56.86766713996955,113.42558770958135,0.004712425522241159,182.79962549163653
Conveyor,30,Production,Dusty,1.663476577436494,64.41389409470801,104.28735235605981,0.07238939826431035,163.1619450634159
Pump,120,Idle,Humid,1.9866816777774183,95.1203413096061,114.09511372041852,0.2903682124860205,131.6434730533646
CNC Mill,30,Overload,Indoor,1.7058817702061586,76.36172883064826,118.64370073600196,0.8822350810207651,116.22504291487233
CNC Mill,60,Overload,Humid,2.285939033089178,76.77710445030199,104.93963717874243,0.14701495489977856,146.53501373764848
Motor,30,Idle,Humid,1.625608205677992,81.37338547767729,102.10440116020445,0.7108943304605416,129.75429413883387
Pump,60,Production,Indoor,2.077304214760389,59.59662506878605,85.40509004972185,0.9733665661522873,117.46410928264031
Pump,90,Idle,Indoor,2.590022684405585,61.06206633529977,129.80006896859965,0.7905675526911552,112.5195922399933
Conveyor,60,Overload,Indoor,1.9817020687187243,70.55105653451153,78.73233892434715,0.24294536168704395,141.24004797862813
Pump,60,Idle,Outdoor,2.177988561979873,65.9663904245231,101.78101132312743,0.9083652604130816,111.44156762343438
Compressor,180,Overload,Indoor,2.146325693700299,74.250440349906,112.49198505318073,0.09310715650839008,157.68360669512415
Motor,120,Idle,Outdoor,2.0039984498086327,79.85549295302135,112.70106366297007,0.46814194187073577,136.6513768709548
Pump,120,Production,Indoor,1.966496429028245,88.89163047870596,82.67366364341015,0.8875419077264137,108.31741277719502
Conveyor,90,Production,Outdoor,1.714312889275044,83.1108833978959,93.70145495698614,0.6412657092568698,125.17275476711546
Compressor,90,Idle,Humid,2.0755061452789096,65.05723288311046,88.01567841823505,0.41364456472769884,140.21094002980905
Lathe,120,Idle,Dusty,1.8583662455802665,71.25035922052207,70.29348655650969,0.2928128667371688,145.66683094609664
Lathe,180,Production,Humid,2.7730450841173537,68.53054828750385,101.95490112617442,0.37509940531834995,132.48411234840125
Compressor,120,Overload,Humid,2.405571629554956,64.8343912098765,89.23576905640034,0.5089417810092862,124.82944776153124
Conveyor,180,Production,Indoor,1.273602052055827,62.55824887322167,122.58223427067018,0.3190439298728074,166.91498444011714
Compressor,90,Overload,Outdoor,1.3014210008909612,91.6431238772454,109.22761657283009,0.9689678620822997,112.05561208114926
Motor,30,Idle,Dusty,1.9347700654803175,75.1064224323265,100.6210292532116,0.9330776530661451,118.70213897273311
Motor,90,Idle,Indoor,1.8023472612801268,72.75769793395251,92.90950701443697,0.8706714682143207,121.17451201574521
Lathe,90,Overload,Indoor,1.9084030408890373,79.84257566594302,101.72674104678512,0.4218298355226534,132.07222257339075
Pump,60,Idle,Indoor,2.3255807303261564,80.33746103741574,96.1618927612633,0.6913017693352289,112.20800434049754
Conveyor,60,Overload,Humid,2.1578679494386783,86.18825653706422,101.04308663339663,0.9028293070359646,107.16525042451272
Lathe,60,Standby,Outdoor,2.1528146152290772,67.56338386633234,128.52453656247954,0.850429487678928,113.14482726043559
Pump,60,Production,Outdoor,2.723097332747697,79.0272221687282,84.02865766978483,0.41432701402020766,120.41877398657759
Pump,180,Standby,Dusty,1.3055542229134605,65.88826023649172,97.47037197027589,0.1123860493222607,167.7607621116272
Motor,120,Overload,Outdoor,2.05196941707445,73.09842056261272,110.59582600453335,0.07563036383454946,162.42546892671987
CNC Mill,30,Production,Outdoor,1.710473726026373,75.56742567162054,93.99788737321263,0.5770640452257026,143.8089698471338
CNC Mill,90,Overload,Indoor,2.717717892919676,76.54483995719062,123.70812760912554,0.6426279352109316,117.55744516942322
Compressor,180,Production,Indoor,0.8953241970883281,76.10321105847191,110.17688729517758,0.8498426045970241,135.9279104734771
Motor,30,Production,Humid,0.9172592071434993,83.0183098254492,89.21664377245565,0.29251502034103105,158.50614669381903
Pump,180,Production,Indoor,2.1523181481740252,69.03011609024227,103.06103053412474,0.16747049055004248,145.16923656632557
Conveyor,180,Production,Indoor,2.5631482796620735,76.81674272903471,89.43086898718298,0.37900583317819947,134.05697783734672
CNC Mill,90,Overload,Indoor,2.386627160658525,67.410951604796,88.05012528468858,0.35357512363227506,140.5368433563236
Pump,120,Production,Indoor,1.5995096033411458,104.20752565885881,97.89703030435629,0.13246895401785475,149.17640181039164
CNC Mill,60,Production,Humid,2.75321086100079,65.87135682236371,118.95641742852672,0.6722826525131521,112.13633205874028
CNC Mill,120,Standby,Indoor,1.3842656257028958,67.99347345655445,111.18167559677075,0.508691940729376,139.0938662999065
CNC Mill,90,Idle,Dusty,2.6537420947716726,83.8264807701312,99.66133590254115,0.7211227561147663,96.31599186605882
Conveyor,90,Idle,Dusty,1.4503858748209282,70.70534856498841,111.71779292203588,0.3526911201697347,153.29322252711304
Motor,90,Standby,Dusty,1.824087913831389,83.8304612770103,104.02928065623743,0.3257022115777023,137.7045292241503
Conveyor,30,Standby,Dusty,2.319634768928459,76.53022593725885,82.45160461562068,0.47257585304385563,123.52489252864544
Lathe,120,Overload,Indoor,1.2668960845519175,70.9681073344621,97.82293571217535,0.877407345395147,132.03339924061635
Pump,120,Overload,Dusty,2.7345116987703837,67.47244650875223,98.90260606027802,0.04028130673398034,149.62777658281468
Motor,180,Overload,Indoor,1.8210280842993427,67.11163438363127,111.42535505388943,0.804832817296472,121.27584491439015
Motor,180,Standby,Humid,2.0686380678391445,71.07678997487258,91.50294249096855,0.3689876126577565,133.11141459461209
Motor,180,Standby,Dusty,2.581100394520376,73.25603681655203,86.31003136508843,0.8546190257884777,100.63166653450395
Motor,90,Production,Outdoor,1.603437327416425,66.68118756576126,99.3167956481979,0.8022030088358565,124.26068941423837
Conveyor,120,Overload,Dusty,2.5304068431276945,73.90767569813455,90.31863244008171,0.3487612473960884,132.96412599820437
Motor,90,Overload,Dusty,2.8202667854461847,64.05884707331992,95.14736170624545,0.693876535321616,111.85087021728592
Compressor,30,Overload,Indoor,1.6722105013352104,82.55901216596352,98.7868064066331,0.15963275677344013,161.6970921928198
Pump,180,Idle,Dusty,2.6846938362981474,84.47362399459965,94.25433754413316,0.896281552163788,97.92865926673913
Motor,90,Production,Outdoor,1.1197107028791984,67.95674809791468,114.44774114279225,0.4044910644519094,167.47213935585407
Pump,90,Overload,Indoor,2.1948001973972833,67.3982694488478,121.21442659006632,0.4556256153552002,127.60420376033237
Compressor,30,Overload,Indoor,1.3857007421480958,76.77916807009872,112.94366114437321,0.7057590510369849,117.34415458798142
Compressor,60,Overload,Humid,2.4712842742680947,87.65366093031565,73.43204252267705,0.820840236704851,101.92043235641474
Pump,120,Idle,Humid,2.4302280242111016,89.86663664253174,90.37039506547248,0.2363427433282096,130.26108523306218
CNC Mill,60,Idle,Dusty,3.038689997795622,60.97257276763733,97.32021821451707,0.6613501398769954,110.05847959367942
Lathe,180,Standby,Humid,2.7106414914762498,85.06304829651523,72.30590110974886,0.3919980438891485,119.13472745590818
CNC Mill,90,Production,Humid,1.9171144011992725,74.38446662064806,86.8616242427608,0.3687029240039613,135.4102015418394
CNC Mill,30,Standby,Humid,1.4591262563505798,74.57810299539464,97.12855046151175,0.6900258239406547,136.8430256676806
Conveyor,30,Production,Indoor,2.282843539834695,80.0471236565056,93.26538878306408,0.38718327415593434,133.64136986776825
CNC Mill,120,Idle,Indoor,1.9696342948072534,70.19042529583886,100.12975265963378,0.34610850016440764,137.2079328626996
Motor,60,Overload,Indoor,2.775577522297852,85.96700632108305,79.28757458084569,0.8358884081262424,92.94234388294288
Conveyor,120,Standby,Humid,0.9168095782921108,89.23962271769807,93.09576473924746,0.10127612383100637,165.52087163805962
Conveyor,90,Overload,Indoor,3.0940283796443135,89.61284277535236,102.27864626089868,0.6758926228302107,91.16432536712561
Compressor,120,Standby,Humid,2.265995303805902,56.560852117347196,100.15302207137306,0.24872539379062464,143.157836225011
